S. No,Critical Sector Entity Name,Corresponding CSE Domain Name,Identified Phishing/Suspected Domain Name,Phishing/Suspected Domains (i.e. Class Label),Evidence file name,Source of detection,Simulated_URL,Levenshtein_Ratio,Length_Difference,Domain_Age_Days,URL_Length,Num_Slashes,Num_Underscores,Num_Question_Marks,Num_Equal_Signs,Special_Chars_Count,Path_Length,Has_Query,Num_Subdomains,Domain_Length,Num_Dots,Num_Hyphens,Label
644,ICICI Bank,icicibank.com,icicinetbanking.in,Suspected,,,https://icicinetbanking.in,0.75,6.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
645,ICICI Bank,icicibank.com,rewardicicimobile.in,Suspected,,,https://rewardicicimobile.in,0.46153846153846156,8.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1
646,ICICI Bank,icicibank.com,icicistoreapp.in,Suspected,,,https://icicistoreapp.in,0.5454545454545454,4.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
647,ICICI Bank,icicibank.com,icici-services.co.in,Suspected,,,https://icici-services.co.in,0.43478260869565216,5.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,1.0,1
648,ICICI Bank,icicibank.com,icicibvank.com,Suspected,,,https://icicibvank.com,0.9473684210526315,1.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
649,ICICI Bank,icicibank.com,icicibwnk.com,Suspected,,,https://icicibwnk.com,0.8888888888888888,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
650,ICICI Bank,icicibank.com,icicikbank.com,Suspected,,,https://icicikbank.com,0.9473684210526315,1.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
651,ICICI Bank,icicibank.com,iciciubank.com,Suspected,,,https://iciciubank.com,0.9473684210526315,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
652,ICICI Bank,icicibank.com,licicibank.com,Suspected,,,https://licicibank.com,0.9473684210526315,1.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
653,ICICI Bank,icicibank.com,iciciprolife.com,Suspected,,,https://iciciprolife.com,0.47619047619047616,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
654,ICICI Bank,icicibank.com,icicispor.in,Suspected,,,https://icicispor.in,0.5555555555555556,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
655,ICICI Bank,icicibank.com,icicibank.ind.in,Suspected,,,https://icicibank.ind.in,1.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,1
656,ICICI Bank,icicibank.com,icicicreditcard.com,Suspected,,,https://icicicreditcard.com,0.5,6.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
657,ICICI Bank,icicibank.com,icicifastag.co.in,Suspected,,,https://icicifastag.co.in,0.6,2.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,1
658,ICICI Bank,icicibank.com,icicifastag.in,Suspected,,,https://icicifastag.in,0.6,2.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
659,ICICI Bank,icicibank.com,theicicirwd.co.in,Suspected,,,https://theicicirwd.co.in,0.5,2.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,1
660,ICICI Bank,icicibank.com,icici.online,Suspected,,,https://icici.online,0.7142857142857143,4.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
661,ICICI Bank,icicibank.com,icicistoreapp.co.in,Suspected,,,https://icicistoreapp.co.in,0.5454545454545454,4.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,1
662,ICICI Bank,icicibank.com,icici-direct.info,Suspected,,,https://icici-direct.info,0.47619047619047616,3.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,1
663,ICICI Bank,icicibank.com,icicipru.in,Suspected,,,https://icicipru.in,0.5882352941176471,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
664,ICICI Bank,icicibank.com,icicipru-amc.in,Suspected,,,https://icicipru-amc.in,0.5714285714285714,3.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1
665,ICICI Bank,icicibank.com,icici-bank.sbs,Suspected,,,https://icici-bank.sbs,0.9473684210526315,1.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1
666,ICICI Bank,icicibank.com,icici-direct.in,Suspected,,,https://icici-direct.in,0.47619047619047616,3.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1
667,ICICI Bank,icicibank.com,icicisecurities.org.in,Suspected,,,https://icicisecurities.org.in,0.4166666666666667,6.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,0.0,1
668,ICICI Bank,icicibank.com,icicibank-coin.cfd,Suspected,,,https://icicibank-coin.cfd,0.782608695652174,5.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,1
669,ICICI Bank,icicibank.com,icicibank-in.homes,Suspected,,,https://icicibank-in.homes,0.8571428571428571,3.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,1
670,ICICI Bank,icicibank.com,icicibzak.shop,Suspected,,,https://icicibzak.shop,0.8888888888888888,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
671,ICICI Bank,icicibank.com,icici-linkpoint.cfd,Suspected,,,https://icici-linkpoint.cfd,0.5833333333333334,6.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
672,ICICI Bank,icicibank.com,icici-linkpoint.click,Suspected,,,https://icici-linkpoint.click,0.5833333333333334,6.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,1
673,ICICI Bank,icicibank.com,icici-linkpoint.lol,Suspected,,,https://icici-linkpoint.lol,0.5833333333333334,6.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
674,ICICI Bank,icicibank.com,icici-linkpoint.top,Suspected,,,https://icici-linkpoint.top,0.5833333333333334,6.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
675,ICICI Bank,icicibank.com,icici-linkpoint.xyz,Suspected,,,https://icici-linkpoint.xyz,0.5833333333333334,6.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
676,ICICI Bank,icicibank.com,iciciinbank.cfd,Suspected,,,https://iciciinbank.cfd,0.9,2.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
677,ICICI bank,icicibank.com,0613iconnect.online,Suspected,,,https://0613iconnect.online,0.2857142857142857,3.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
678,ICICI bank,icicibank.com,icicibankbg.cfd,Suspected,,,https://icicibankbg.cfd,0.9,2.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
679,ICICI bank,icicibank.com,icicibankbg.sbs,Suspected,,,https://icicibankbg.sbs,0.9,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
680,ICICI bank,icicibank.com,icicilbank.cfd,Suspected,,,https://icicilbank.cfd,0.9473684210526315,1.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
681,ICICI Bank,icicibank.com,icicibank.xyz,Suspected,,,https://icicibank.xyz,1.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
682,ICICI Lombard,icicilombard.com,icicilombard.xxx,Suspected,,,https://icicilombard.xxx,1.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
683,ICICI Prudential Life Insurance,iciciprulife.com,iciciprulife-online.co.in,Suspected,,,https://iciciprulife-online.co.in,0.7741935483870968,7.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,1
684,Indian Oil Corporation Limited (IOCL),iocl.com,ioclinfo.in,Suspected,,,https://ioclinfo.in,0.6666666666666666,4.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
685,Indian Oil Corporation Limited (IOCL),iocl.com,tpilpgiocl.in,Suspected,,,https://tpilpgiocl.in,0.5714285714285714,6.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
686,Indian Oil Corporation Limited (IOCL),iocl.com,indianiocl.top,Suspected,,,https://indianiocl.top,0.5714285714285714,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
687,Indian Oil Corporation Limited (IOCL),iocl.com,ioclsja.icu,Suspected,,,https://ioclsja.icu,0.7272727272727273,3.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
688,Indian Oil Corporation Limited (IOCL),iocl.com,iocl.app,Suspected,,,https://iocl.app,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1
689,Indian Oil Corporation Limited (IOCL),iocl.com,iocllpg.in,Suspected,,,https://iocllpg.in,0.7272727272727273,3.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
690,Indian Oil Corporation Limited (IOCL),iocl.com,ioclghfd.top,Phishing,ioclghfd.top.pdf,,https://ioclghfd.top,0.6666666666666666,4.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
691,Indian Oil Corporation Limited (IOCL),iocl.com,iocllinp.top,Phishing,iocllinp.top.pdf,,https://iocllinp.top,0.6666666666666666,4.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
692,Indian Oil Corporation Limited (IOCL),iocl.com,ioclpwts.top,Phishing,ioclpwts.top.pdf,,https://ioclpwts.top,0.6666666666666666,4.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
693,Indian Oil Corporation Limited (IOCL),iocl.com,ioclshwe.top,Phishing,ioclshwe.top.pdf,,https://ioclshwe.top,0.6666666666666666,4.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
694,Indian Oil Corporation Limited (IOCL),iocl.com,ioclshwg.top,Phishing,ioclshwg.top.pdf,,https://ioclshwg.top,0.6666666666666666,4.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
695,Indian Oil Corporation Limited (IOCL),iocl.com,ioclshwhx.top,Phishing,ioclshwhx.top.pdf,,https://ioclshwhx.top,0.6153846153846154,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2
696,Indian Oil Corporation Limited (IOCL),iocl.com,ioclshwsg.top,Phishing,ioclshwsg.top.pdf,,https://ioclshwsg.top,0.6153846153846154,5.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2
697,Indian Oil Corporation Limited (IOCL),iocl.com,ioclsiuy.top,Phishing,ioclsiuy.top.pdf,,https://ioclsiuy.top,0.6666666666666666,4.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
698,Indian Oil Corporation Limited (IOCL),iocl.com,ioclsptrwa.top,Phishing,ioclsptrwa.top.pdf,,https://ioclsptrwa.top,0.5714285714285714,6.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,2
699,Indian Oil Corporation Limited (IOCL),iocl.com,ioclxgsw.top,Phishing,ioclxgsw.top.pdf,,https://ioclxgsw.top,0.6666666666666666,4.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
700,Indian Oil Corporation Limited (IOCL),iocl.com,ioclywts.top,Phishing,ioclywts.top.pdf,,https://ioclywts.top,0.6666666666666666,4.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
701,Indian Oil Corporation Limited (IOCL),iocl.com,ioclsgwfg.top,Phishing,ioclsgwfg.top.pdf,,https://ioclsgwfg.top,0.6153846153846154,5.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2
702,Indian Oil Corporation Limited (IOCL),iocl.com,iocllumding.co.in,Phishing,iocllumding.co.in.pdf,,https://iocllumding.co.in,0.5333333333333333,7.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,2
703,Indian Oil Corporation Limited (IOCL),iocl.com,ioclsywt.top,Phishing,ioclsywt.top.pdf,,https://ioclsywt.top,0.6666666666666666,4.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
704,Indian Oil Corporation Limited (IOCL),iocl.com,ioclgwag.top,Phishing,ioclgwag.top.pdf,,https://ioclgwag.top,0.6666666666666666,4.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
705,Indian Oil Corporation Limited (IOCL),iocl.com,ioclshywtas.top,Phishing,ioclshywtas.top.pdf,,https://ioclshywtas.top,0.5333333333333333,7.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2
706,Indian Oil Corporation Limited (IOCL),iocl.com,indianioclpts.top,Phishing,indianioclpts.top.pdf,,https://indianioclpts.top,0.47058823529411764,9.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,2
707,Indian Oil Corporation Limited (IOCL),iocl.com,ioclapply.co.in,Suspected,,,https://ioclapply.co.in,0.6153846153846154,5.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,1
708,Indian Oil Corporation Limited (IOCL),iocl.com,ioclhgtx.top,Suspected,,,https://ioclhgtx.top,0.6666666666666666,4.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
709,Indian Oil Corporation Limited (IOCL),iocl.com,ioclindn.icu,Suspected,,,https://ioclindn.icu,0.6666666666666666,4.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
710,Indian Oil Corporation Limited (IOCL),iocl.com,iocliurz.fun,Suspected,,,https://iocliurz.fun,0.6666666666666666,4.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
711,Indian Oil Corporation Limited (IOCL),iocl.com,i8cl.com,Suspected,,,https://i8cl.com,0.75,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1
712,Indian Oil Corporation Limited (IOCL),iocl.com,iiocl.com,Suspected,,,https://iiocl.com,0.8888888888888888,1.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1
713,Indian Oil Corporation Limited (IOCL),iocl.com,ioclapply.net,Suspected,,,https://ioclapply.net,0.6153846153846154,5.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
714,IRCTC,irctc.co.in,irctc.corover.ai,Phishing,irctc_corover_ai.pdf,,https://irctc.corover.ai,1.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2
715,IRCTC,irctc.co.in,irctc.ind.in,Suspected,,,https://irctc.ind.in,1.0,0.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0,1
716,"National Crime Records Bureau, Ministry of Home Affairs",ncrb.gov.in,aeludi.cyou,Phishing,aeludi.cyou.pdf,Intelligence from Social Media Platform – X,https://aeludi.cyou,0.0,2.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,2
717,"National Crime Records Bureau, Ministry of Home Affairs",ncrb.gov.in,inludi.cyou,Phishing,inludi.cyou.pdf,Intelligence from Social Media Platform – X,https://inludi.cyou,0.2,2.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,2
718,National Informatics Centre (NIC),email.gov.in,kavachsafety.in,Suspected,,,https://kavachsafety.in,0.11764705882352941,7.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
719,National Informatics Centre (NIC),email.gov.in,kavachrail.in,Suspected,,,https://kavachrail.in,0.4,5.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
720,National Informatics Centre (NIC),email.gov.in,kavach-ai.in,Suspected,,,https://kavach-ai.in,0.2857142857142857,4.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1
721,National Informatics Centre (NIC),email.gov.in,rudrakavach.in,Suspected,,,https://rudrakavach.in,0.125,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
722,National Informatics Centre (NIC),kavach.mail.gov.in,kavachonline.in,Suspected,,,https://kavachonline.in,0.6666666666666666,6.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
723,National Informatics Centre (NIC),email.gov.in,email-govs.click,Phishing,email-govs.click.pdf,,https://email-govs.click,0.6666666666666666,5.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,2
724,National Informatics Centre (NIC),email.gov.in,twilight-glade-76955.pktriot.net,Phishing,twilight-glade-76955.pktriot.net.pdf,Tunneling Services,https://twilight-glade-76955.pktriot.net,0.16,15.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,2.0,2.0,2
725,National Informatics Centre (NIC),email.gov.in,email.gov.in.drdosurvey.info,Suspected,,,https://email.gov.in.drdosurvey.info,1.0,0.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,4.0,0.0,1
726,National Informatics Centre (NIC),email.gov.in,zohidsindia.com/random/auth.php,Phishing,zohidsindia.pdf,,https://zohidsindia.com/random/auth.php,0.125,6.0,5.0,39.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.0,1.0,0.0,2
727,National Informatics Centre (NIC),email.gov.in,email.gov.in.avtzyu.store,Suspected,,,https://email.gov.in.avtzyu.store,1.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,4.0,0.0,1
728,National Informatics Centre (NIC),email.gov.in,email.gov.in.briefcases.email,Suspected,,,https://email.gov.in.briefcases.email,1.0,0.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,4.0,0.0,1
729,National Informatics Centre (NIC),email.gov.in,email.gov.in.defenceindia.ltd,Suspected,,,https://email.gov.in.defenceindia.ltd,1.0,0.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,4.0,0.0,1
730,National Informatics Centre (NIC),email.gov.in,email.gov.in.departmentofdefence.de,Suspected,,,https://email.gov.in.departmentofdefence.de,1.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,4.0,0.0,1
731,National Informatics Centre (NIC),email.gov.in,email.gov.in.departmentofspace.info,Suspected,,,https://email.gov.in.departmentofspace.info,1.0,0.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,4.0,0.0,1
732,National Informatics Centre (NIC),email.gov.in,email.gov.in.indiangov.site,Suspected,,,https://email.gov.in.indiangov.site,1.0,0.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,4.0,0.0,1
733,National Informatics Centre (NIC),email.gov.in,email.gov.in.modindia.link,Suspected,,,https://email.gov.in.modindia.link,1.0,0.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,0.0,1
734,National Informatics Centre (NIC),email.gov.in,emailindia.in,Suspected,,,https://emailindia.in,0.6666666666666666,5.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
735,National Informatics Centre (NIC),kavach.mail.gov.in,kavach360.in,Suspected,,,https://kavach360.in,0.8,3.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
736,National Informatics Centre (NIC),kavach.mail.gov.in,kavach.biz,Suspected,,,https://kavach.biz,1.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
737,National Informatics Centre (NIC),accounts.mgovcloud.in,accounts.mgovcloud.in.cloudshare.digital,Suspected,,,https://accounts.mgovcloud.in.cloudshare.digital,1.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,4.0,0.0,1
738,National Informatics Centre (NIC),accounts.mgovcloud.in,accounts.mgovcloud.in.virtualeoffice.cloud,Suspected,,,https://accounts.mgovcloud.in.virtualeoffice.cloud,1.0,0.0,7.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,4.0,0.0,1
739,National Informatics Centre (NIC),email.gov.in,email.gov.in.gov.in.ihws.co.in,Suspected,,,https://email.gov.in.gov.in.ihws.co.in,1.0,0.0,13.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,7.0,0.0,1
740,National Informatics Centre (NIC),email.gov.in,email.gov.in.ihws.co.in,Suspected,,,https://email.gov.in.ihws.co.in,1.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,5.0,0.0,1
741,National Informatics Centre (NIC),email.gov.in,email.gov.in.leadadmin.in,Suspected,,,https://email.gov.in.leadadmin.in,1.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,4.0,0.0,1
742,National Informatics Centre (NIC),email.gov.in,email.gov.in.mygov.pw,Suspected,,,https://email.gov.in.mygov.pw,1.0,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,4.0,0.0,1
743,National Informatics Centre (NIC),email.gov.in,email-info.dev,Suspected,,,https://email-info.dev,0.6666666666666666,5.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1
744,National Informatics Centre (NIC),email.gov.in,email-info.xyz,Suspected,,,https://email-info.xyz,0.6666666666666666,5.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1
745,National Informatics Centre (NIC),nic.gov.in,nic-in.net,Suspected,,,https://nic-in.net,0.6666666666666666,3.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1
746,National Informatics Centre (NIC),email.gov.in,email-govs.in,Suspected,,,https://email-govs.in,0.6666666666666666,5.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1
747,National Informatics Centre (NIC),email.gov.in,nicemail.in,Suspected,,,https://nicemail.in,0.7692307692307693,3.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
748,National Informatics Centre (NIC),email.gov.in,nic-mails.in,Suspected,,,https://nic-mails.in,0.5714285714285714,4.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1
749,National Informatics Centre (NIC),email.gov.in,gov-email.com,Suspected,,,https://gov-email.com,0.7142857142857143,4.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1
750,National Informatics Centre (NIC),kavach.mail.gov.in,kavachh.co.in,Suspected,,,https://kavachh.co.in,0.9230769230769231,1.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,1
751,National Informatics Centre (NIC),nic.gov.in,nic-tech.top,Suspected,,,https://nic-tech.top,0.5454545454545454,5.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1
752,National Informatics Centre (NIC),nic.gov.in,nicmail.top,Suspected,,,https://nicmail.top,0.6,4.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
753,National Informatics Centre (NIC),email.gov.in,red-surf-08881.pktriot.net,Suspected,,,https://red-surf-08881.pktriot.net,0.10526315789473684,9.0,13.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,2.0,2.0,1
754,National Informatics Centre (NIC),email.gov.in,email.gov.in.ministryofdefenceindia.org,Suspected,,,https://email.gov.in.ministryofdefenceindia.org,1.0,0.0,6.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,4.0,0.0,1
755,National Informatics Centre (NIC),email.gov.in,email-gov.icu,Suspected,,,https://email-gov.icu,0.7142857142857143,4.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1
756,National Informatics Centre (NIC),email.gov.in,mail.e-gov.in.ua,Suspected,,,https://mail.e-gov.in.ua,0.8888888888888888,1.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.0,1.0,1
757,National Informatics Centre (NIC),email.gov.in,gov-nicz.cfd,Suspected,,,https://gov-nicz.cfd,0.15384615384615385,3.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1
